score,ok,max_att,threshold,lookahead,release,knee,bias,noise,signal,ssnr
3.092139936724683,False,12.0,6.0,0,80.0,12.0,1.5,-3.003972257960477,-0.8764512636508824,9.073072294885002
3.087923450917921,False,12.0,6.0,4,40.0,12.0,1.0,-0.5930240501210697,-0.1683668664010495,9.27082820587946
3.087425024812516,False,12.0,3.0,4,40.0,6.0,1.5,-1.5048628385695737,-0.38907802329462143,9.089209688089978
3.0834490283263243,False,30.0,12.0,4,40.0,12.0,1.2,-12.607520159688397,-1.808331273822726,5.664772905079627
3.0766367925056226,False,24.0,9.0,4,40.0,6.0,1.2,-10.431197294213375,-1.448213593080551,6.209351698793525
3.073611663975545,False,12.0,6.0,2,80.0,12.0,1.0,-0.6253038336739808,-0.18389738989947854,9.301570001416616
3.071429218663824,False,24.0,9.0,2,80.0,12.0,1.0,-4.546858720389454,-0.9443759108745086,8.393160675475523
3.0624209866181653,False,12.0,6.0,4,40.0,6.0,1.2,-2.527551009275755,-0.5953767778640019,8.874811715493783
3.0588886592148037,False,12.0,3.0,4,20.0,12.0,1.5,-0.8887617363681063,-0.2766243590511008,9.255452342951273
3.0587250952639065,False,12.0,9.0,4,20.0,12.0,1.0,-2.356495045332064,-0.6400398054409847,9.025486293153973
3.05412821129337,False,18.0,12.0,2,80.0,12.0,1.2,-7.642429113704684,-1.4588924703077446,7.608499814282535
3.0523232927523143,False,18.0,9.0,4,40.0,12.0,1.0,-3.390650029125142,-0.7561260099468505,8.679337206760437
3.0463644819248827,False,24.0,6.0,2,80.0,12.0,1.5,-5.178025946922741,-1.031668144173024,8.195983043787182
3.043954779217632,False,12.0,6.0,2,40.0,12.0,1.5,-2.7685081790868264,-0.7706391422673243,9.007993573492964
3.043660973633613,False,24.0,6.0,4,40.0,12.0,1.0,-1.1517013026365455,-0.3035936631943984,9.115681890316706
3.0435797050738067,False,24.0,12.0,4,20.0,6.0,1.0,-13.278919537001164,-1.7509316138193487,5.223039064791919
3.042903242531895,False,12.0,12.0,4,40.0,12.0,1.2,-5.142635714205867,-1.1217609871230223,8.347086804874122
3.0362934614088246,False,24.0,9.0,2,80.0,12.0,1.2,-6.478155029765428,-1.199468011047671,7.79258279241978
3.0348297573763405,False,12.0,12.0,2,80.0,6.0,1.2,-7.814617563538573,-1.5011372671215362,7.576123557627763
3.0344717061981514,False,18.0,9.0,2,80.0,6.0,1.2,-7.948782819978898,-1.3470512088660758,7.277732816435315
3.0302570202299144,False,12.0,6.0,4,20.0,12.0,1.0,-0.6382057442712351,-0.2026495746804402,9.261553828087154
3.0298148722599247,False,12.0,6.0,0,80.0,12.0,1.2,-1.7960030334701687,-0.5887293870700813,9.284400798301332
3.0260130767231863,False,18.0,3.0,4,80.0,6.0,1.2,-0.26793693009382596,-0.08064128445687992,9.215104545394599
3.024912785923842,False,24.0,12.0,4,20.0,6.0,1.2,-15.755175311373433,-2.119310515160469,4.5281460700424825
3.019178216771809,False,30.0,3.0,4,80.0,12.0,1.2,-0.23288926622361317,-0.07123701648393464,9.223022341023016
3.017139277716555,False,30.0,6.0,2,80.0,12.0,1.0,-1.5006777597317926,-0.4033313622079658,9.077539362330905
3.0155022500458335,False,12.0,3.0,4,80.0,6.0,1.2,-0.1836425602594838,-0.0560467700712168,9.234805590103258
3.0142402471027325,False,24.0,3.0,4,80.0,12.0,1.2,-0.18903435333995577,-0.05826470207907442,9.232675244249002
3.0100895244427424,False,30.0,12.0,4,40.0,12.0,1.0,-10.237979583401133,-1.4914682611038186,6.337568922203108
3.00978187907787,False,18.0,3.0,4,80.0,12.0,1.2,-0.14385111114253865,-0.04468974402155621,9.237384262531046
3.00769691970123,False,18.0,12.0,2,80.0,6.0,1.2,-11.561869629896782,-1.8663500272297682,6.236750245773451
3.0058718865952523,False,12.0,3.0,4,80.0,12.0,1.2,-0.09730640556840801,-0.030478172991051822,9.2363411465023
3.002384143451703,False,18.0,6.0,2,40.0,12.0,1.0,-1.0367499117157453,-0.3413428545235049,9.209142957679811
3.000524324720516,False,12.0,6.0,4,20.0,12.0,1.5,-2.6854399779053537,-0.7104385289050276,8.937511526791697
3.000484998560317,False,12.0,3.0,2,40.0,12.0,1.5,-0.958943559539177,-0.3194861869929532,9.29465777692175
2.998142663779902,False,12.0,9.0,0,80.0,12.0,1.2,-3.673180862911018,-1.0244797094808933,8.913512024682356
2.9981273527919194,False,12.0,3.0,4,80.0,12.0,1.0,-0.00028549213964844123,-0.0007193797825762824,9.215591235977373
2.997212172869884,False,18.0,3.0,4,80.0,12.0,1.0,-0.0004264335019567127,-0.0010714202106908057,9.216051468076126
2.9971295067009978,False,12.0,3.0,4,40.0,12.0,1.0,-0.0005045933216185141,-0.001125028873540112,9.216093377892784
2.9966486465335587,False,24.0,3.0,4,40.0,12.0,1.5,-1.6222258300615833,-0.4143174022059981,9.02299907157156
2.9963789624965154,False,12.0,3.0,4,80.0,6.0,1.0,-0.0005565880155303454,-0.0013925418396717843,9.21637851733529
2.9963107083757023,False,24.0,3.0,4,80.0,12.0,1.0,-0.0005661918674817612,-0.0014184944972597993,9.216396390648844
2.995896216220524,False,12.0,3.0,4,20.0,12.0,1.0,-0.0008196809865911977,-0.0016411549220224449,9.216550753970216
2.9957449760999366,False,18.0,3.0,4,40.0,12.0,1.0,-0.0007515376439158006,-0.0016688538479930097,9.216592578505159
2.995732021806109,False,18.0,6.0,4,20.0,12.0,1.0,-0.9423085622493758,-0.2862004262850048,9.170323929232449
2.99542268285324,False,30.0,3.0,4,80.0,12.0,1.0,-0.000704781756318479,-0.0017606996343594314,9.216629605193225
2.9946463958870675,False,18.0,3.0,4,80.0,6.0,1.0,-0.0008280916717637557,-0.0020605652615655226,9.21675923261126
2.994630251676307,False,12.0,3.0,2,80.0,12.0,1.0,-0.0017316376863138912,-0.0023671286700023566,9.217734005499656
2.9944990040585684,False,12.0,3.0,4,40.0,6.0,1.0,-0.0009780590016281942,-0.0021596849810200662,9.216851179725273
2.9943928148621515,False,24.0,3.0,4,40.0,12.0,1.0,-0.0009950099187964114,-0.0022007316855483165,9.216847087013505
2.9939478021975394,False,18.0,3.0,4,20.0,12.0,1.0,-0.001216266677944091,-0.002422821493468163,9.216967601753245
2.9935047772167653,False,30.0,6.0,4,80.0,6.0,1.0,-2.276342638045996,-0.4434805971233608,8.738113525297
2.99307199266059,False,30.0,3.0,4,40.0,12.0,1.0,-0.001235081189667973,-0.002721029509692604,9.216870741929535
2.9929631424283314,False,24.0,3.0,4,80.0,6.0,1.0,-0.0010952123432539373,-0.002710689971640784,9.216742759095045
2.992213092043116,False,12.0,3.0,4,20.0,6.0,1.0,-0.001576934046107012,-0.0031212806676637096,9.217010103801575
2.992064242486159,False,24.0,3.0,4,20.0,12.0,1.0,-0.0016043727173692855,-0.003180043410403476,9.216959712999188
2.992029723847367,False,18.0,3.0,2,80.0,12.0,1.0,-0.0025806341734420715,-0.0035169701086917565,9.218903203681528
2.9920176103667746,False,18.0,6.0,4,40.0,12.0,1.5,-3.8721990101719554,-0.834897038095491,8.52656641726722
2.9919316217906116,False,18.0,3.0,4,40.0,6.0,1.0,-0.0014472370783455858,-0.0031718717625779432,9.216748571921501
2.99154819417306,False,12.0,3.0,2,40.0,12.0,1.0,-0.0030183510137085086,-0.003823385613549316,9.219089019201265
2.9913273221051697,False,30.0,3.0,4,80.0,6.0,1.0,-0.0013580539756347556,-0.0033435772901550874,9.216361297792778
2.990242635761523,False,30.0,3.0,4,20.0,12.0,1.0,-0.0019842544486489973,-0.003913872895708624,9.216563381932636
2.9897544977472728,False,12.0,3.0,2,80.0,6.0,1.0,-0.003336821459729264,-0.004527441237485426,9.21967759811137
2.989483151195452,False,24.0,3.0,2,80.0,12.0,1.0,-0.0034187280296555356,-0.0046451922780679005,9.219728166523344
2.989476565995499,False,24.0,3.0,4,40.0,6.0,1.0,-0.0019038661054605586,-0.0041424333699872536,9.2158703531984
2.9886855294646164,False,18.0,3.0,4,20.0,6.0,1.0,-0.0023171303402349957,-0.004543866958539569,9.215998845114619
2.9879633634881144,False,12.0,3.0,4,40.0,12.0,1.2,-0.1180634865074776,-0.043366707673121146,9.239400819290795
2.987952177965715,False,12.0,3.0,2,20.0,12.0,1.0,-0.004800483017439267,-0.005616101683908092,9.220468464386055
2.987521715021373,False,18.0,3.0,2,40.0,12.0,1.0,-0.004479547015387727,-0.005652610664671616,9.220352998352826
2.987127157250416,False,30.0,3.0,4,40.0,6.0,1.0,-0.0023484308174698174,-0.005073757855684654,9.214326859783975
2.9869889030896637,False,30.0,3.0,2,80.0,12.0,1.0,-0.0042461442270098635,-0.005752413712448691,9.220224383844366
2.985693921354715,False,12.0,3.0,4,40.0,6.0,1.2,-0.22167488118487244,-0.07866031994338578,9.223917317825281
2.984932029118153,False,18.0,3.0,2,80.0,6.0,1.0,-0.004944093571297536,-0.006670688151048254,9.220448366044282
2.9848423553071717,False,18.0,3.0,4,40.0,12.0,1.2,-0.17408861145696952,-0.06308208538326583,9.233932295037572
2.9842848319200552,False,24.0,3.0,4,20.0,6.0,1.0,-0.0030276009379127827,-0.005884274622043808,9.213766587450712
2.984034849791133,False,12.0,3.0,2,40.0,6.0,1.0,-0.0057718875319957,-0.007245679246954253,9.220946284522052
2.9836203549516322,False,24.0,3.0,2,40.0,12.0,1.0,-0.005910185276525758,-0.007429943441631174,9.22092414612658
2.9833668382343905,False,24.0,3.0,4,40.0,12.0,1.2,-0.2281869235677341,-0.08160669511111458,9.21889403816756
2.9823086062355837,False,18.0,3.0,2,20.0,12.0,1.0,-0.007092478209925407,-0.008261290658113905,9.221590147869593
2.9802948154801774,False,24.0,3.0,2,80.0,6.0,1.0,-0.0065127336936398475,-0.008739306071154303,9.220102293523235
2.980118914512979,False,12.0,6.0,2,40.0,12.0,1.0,-0.7014050412355205,-0.24042870890751375,9.295044965866733
2.9798386255180858,False,30.0,3.0,2,40.0,12.0,1.0,-0.007311281843387238,-0.009157552108433793,9.220852681934586
2.97795792668058,False,18.0,6.0,2,80.0,6.0,1.0,-1.666257106569817,-0.43706979601648605,9.025766664106685
2.9774519674768793,False,12.0,3.0,2,20.0,6.0,1.0,-0.009112549743867807,-0.01055352742232953,9.221710423536656
2.976899084600861,False,24.0,3.0,2,20.0,12.0,1.0,-0.009316621952785396,-0.010805845783974805,9.221544518496811
2.976831221635044,False,12.0,3.0,2,80.0,12.0,1.2,-0.1389497408409198,-0.054039506401958655,9.251729608539552
2.976746996480807,False,18.0,3.0,2,40.0,6.0,1.0,-0.008486973688489045,-0.010579992402560585,9.22044300740552
2.9758326132927837,False,30.0,3.0,2,80.0,6.0,1.0,-0.008044243491092319,-0.010737210066102891,9.218774525368405
2.9747788533146924,False,30.0,3.0,4,20.0,6.0,1.0,-0.0037100322938998474,-0.007149040598911226,9.210569531435338
2.9736503101395586,False,24.0,3.0,4,80.0,6.0,1.2,-0.3475133156768673,-0.10324412863109193,9.182246250204559
2.9717102356375715,False,30.0,3.0,2,20.0,12.0,1.0,-0.011475930236293211,-0.013255231532907344,9.220448853108257
2.971166545036018,False,12.0,3.0,0,80.0,12.0,1.0,-0.03239490193551007,-0.02040945229983075,9.234198461958245
2.970979703708112,False,12.0,3.0,4,20.0,12.0,1.2,-0.13557784810309043,-0.05486604813165935,9.240854553185196
2.9698726023328272,False,24.0,3.0,2,40.0,6.0,1.0,-0.01109756881985839,-0.013741655495676965,9.21788707172866
2.9683339523320025,False,18.0,3.0,2,80.0,12.0,1.2,-0.20531821325984767,-0.07899475364261498,9.252628638214432
2.9674766081153776,False,18.0,3.0,2,20.0,6.0,1.0,-0.013288890000355833,-0.015270760628326064,9.219020577904052
2.9658948576108752,False,12.0,3.0,2,80.0,6.0,1.2,-0.2604122788156734,-0.09817247373493265,9.247599351542961
2.964488753826368,False,18.0,9.0,4,40.0,6.0,1.5,-10.517007873387504,-1.561236076047355,6.279906114317039
2.9620807780198417,False,30.0,3.0,2,40.0,6.0,1.0,-0.013610062088020965,-0.016743731969561745,9.213662515946828
2.961649866398533,False,24.0,3.0,2,80.0,12.0,1.2,-0.2696815084634007,-0.1026772140216226,9.243323586652819
2.9615423847526468,False,18.0,3.0,4,20.0,12.0,1.2,-0.1994979448876625,-0.07931852004500521,9.228205440147066
2.957888994603385,False,12.0,6.0,2,20.0,12.0,1.2,-1.659857154697632,-0.5578130434663088,9.200047045178914
2.9574614496461886,False,18.0,3.0,0,80.0,12.0,1.0,-0.04823421804249562,-0.030257589465435535,9.240823863416889
2.9572805381220757,False,30.0,3.0,4,80.0,6.0,1.5,-3.213094988603571,-0.5955671006621396,8.479754985779037
2.9570463772222677,False,24.0,12.0,2,80.0,12.0,1.2,-10.097514272823007,-1.7105337081211147,6.709878174407877
2.95660941958603,False,30.0,3.0,2,80.0,12.0,1.2,-0.33208917315441233,-0.12515991785612743,9.225408452120027
2.9563684660467278,False,12.0,3.0,0,40.0,12.0,1.0,-0.05631025106624408,-0.033313928339838844,9.244047583099789
2.9563305338464025,False,30.0,3.0,2,80.0,12.0,1.5,-2.0886901950610506,-0.5342196627170428,8.949461223494815
2.9559708141339223,False,24.0,3.0,2,20.0,6.0,1.0,-0.01723973238109298,-0.01966411205562878,9.213173268986433
2.9535039490453023,False,18.0,3.0,2,80.0,6.0,1.2,-0.3797046405192946,-0.1404940096620854,9.211952228782707
2.9502042249071527,False,12.0,3.0,4,20.0,6.0,1.2,-0.25340301928032544,-0.0984602593808075,9.2104025519112
2.948346572984228,False,18.0,3.0,2,40.0,12.0,1.5,-1.4184081118002123,-0.4500033565950028,9.154285825511087
2.947656591647072,False,12.0,3.0,2,40.0,12.0,1.2,-0.17074709991439205,-0.07436350275577334,9.257222789527416
2.9473191954169415,False,30.0,3.0,4,40.0,12.0,1.2,-0.28041616768254407,-0.09902408273213635,9.196299197991978
2.9471197017996236,False,12.0,3.0,0,80.0,6.0,1.0,-0.060477905205177575,-0.03778606780185132,9.244561526551207
2.9442053351259405,False,24.0,3.0,0,80.0,12.0,1.0,-0.06384292051705318,-0.039879195130370776,9.24536760295344
2.941839199228462,False,18.0,3.0,4,20.0,12.0,1.5,-1.3131869423383582,-0.38746327131054153,9.109832595437439
2.9397418310126433,False,12.0,9.0,4,40.0,6.0,1.0,-3.8925477315497843,-0.8329619000312047,8.487351459804811
2.9392961129726616,False,12.0,3.0,0,20.0,12.0,1.0,-0.09071370033350558,-0.050472529120281225,9.255291786823001
2.9365948051622768,False,30.0,9.0,2,80.0,12.0,1.2,-8.014952493568577,-1.352481486355478,7.203854945356642
2.9361025110827437,False,18.0,3.0,0,40.0,12.0,1.0,-0.08349966555921694,-0.04913238482549107,9.251821557396028
2.931486289666771,False,24.0,3.0,4,20.0,12.0,1.2,-0.2609506501877997,-0.10199863716697007,9.202577335516516
2.9313801588902986,False,30.0,3.0,0,80.0,12.0,1.0,-0.07922685951448531,-0.04928223354139547,9.247954308675782
2.930947938215234,False,30.0,3.0,2,20.0,6.0,1.0,-0.02098333957033736,-0.023764984311968478,9.204941335816976
2.9281039229732975,False,18.0,3.0,2,40.0,12.0,1.2,-0.25169858492252645,-0.1078648873164098,9.248186657007722
2.9237145443142416,False,12.0,3.0,2,20.0,12.0,1.2,-0.20231416179333042,-0.09286653915969638,9.260463329020695
2.9230610296610697,False,18.0,3.0,0,80.0,6.0,1.0,-0.08950117384561174,-0.055480048061514096,9.248734459184496
2.920897785806643,False,18.0,12.0,4,40.0,6.0,1.0,-9.85749726409489,-1.481428954386339,6.468155252461959
2.9207949320080084,False,12.0,3.0,0,40.0,6.0,1.0,-0.10443152631396574,-0.06121219810198578,9.255007979718595
2.9181106004277577,False,12.0,3.0,2,40.0,6.0,1.2,-0.31831830226904784,-0.13340256728042996,9.231993158220085
2.9167939318412754,False,24.0,3.0,0,40.0,12.0,1.0,-0.11007623677896923,-0.06442743497923117,9.25527045555676
2.91660786265815,False,18.0,3.0,4,40.0,6.0,1.2,-0.32190687352292247,-0.11158573161823614,9.179040652021543
2.9156907343257785,False,30.0,12.0,4,80.0,6.0,1.5,-20.394532086309393,-3.4403766461822305,4.135455853308113
2.9132886444190715,False,12.0,3.0,2,20.0,12.0,1.5,-1.0348259393258215,-0.3738457649689167,9.276394775310534
2.912924365550759,False,12.0,3.0,0,80.0,12.0,1.5,-1.1654157325926968,-0.4174971223473128,9.331080477714291
2.912369808223992,False,24.0,3.0,2,40.0,12.0,1.2,-0.3298092269345209,-0.13914647290350954,9.222982343319925
2.9118314733954516,False,18.0,3.0,0,20.0,12.0,1.0,-0.13387028391571085,-0.07401293684008634,9.262424592028124
2.9112196979432463,False,12.0,6.0,2,20.0,12.0,1.0,-0.7671656778849506,-0.2853153266472348,9.286861671890934
2.910955009681178,False,18.0,3.0,2,80.0,6.0,1.5,-2.2908897726775277,-0.5725435608156272,8.88315951975184
2.9102798379464305,False,12.0,9.0,2,40.0,12.0,1.2,-3.445841439185282,-0.9128275745083715,8.815772121169706
2.907837452045179,False,30.0,9.0,2,80.0,6.0,1.0,-9.387948931864793,-1.4155311013689345,6.597552472170169
2.9072796374868712,False,18.0,6.0,2,80.0,6.0,1.5,-6.534478890827276,-1.1873984762072476,7.681809647667244
2.9032163132929005,False,30.0,3.0,4,80.0,6.0,1.2,-0.4225965821053845,-0.12404941525708096,9.140695548505954
2.900434995883316,False,24.0,3.0,0,80.0,6.0,1.0,-0.11776400397123715,-0.07244300269597385,9.246769858367761
2.8992525129513496,False,30.0,6.0,4,40.0,12.0,1.0,-1.4180100651892589,-0.36093058371291353,8.99632865947699
2.89838991034286,False,30.0,3.0,0,40.0,12.0,1.0,-0.1360619130066901,-0.07922400088794322,9.25476979414536
2.8973923287347394,False,18.0,6.0,0,80.0,12.0,1.0,-1.3217600321555014,-0.4747892344735873,9.238309412905398
2.895774144289316,False,18.0,3.0,2,20.0,12.0,1.2,-0.2974550415306912,-0.13389363241379168,9.240772935305504
2.8946115183873915,False,12.0,6.0,0,80.0,12.0,1.0,-0.8930726440515678,-0.33282037522139213,9.333484963060258
2.89444675788624,False,24.0,6.0,4,40.0,12.0,1.2,-2.797915161782655,-0.6423023155316644,8.726030831375864
2.8931283232929768,False,12.0,3.0,0,80.0,12.0,1.2,-0.29804020703343787,-0.13497062791348705,9.292449434860998
2.891430271365946,False,12.0,3.0,0,20.0,6.0,1.0,-0.16728332932639503,-0.09195101932014971,9.263065330412577
2.890509486361516,False,12.0,6.0,2,40.0,6.0,1.0,-1.2727625277383865,-0.40518668865781504,9.130965072324862
2.8885550664676627,False,12.0,6.0,4,40.0,6.0,1.5,-4.383415003928611,-0.9084470140206721,8.329552112327109
2.888529938790255,False,12.0,6.0,4,20.0,6.0,1.0,-1.1614441924591647,-0.34082487109662835,9.089091739837063
2.8882904183774283,False,18.0,6.0,2,80.0,6.0,1.2,-3.807805676797885,-0.8279286994091479,8.496446979930068
2.888013498602618,False,30.0,6.0,2,80.0,12.0,1.2,-3.5507594222950587,-0.7920433731337192,8.571003657880933
2.88627802326874,False,18.0,3.0,0,40.0,6.0,1.0,-0.15342221962611322,-0.08904806545245764,9.25267596515901
2.886112562274416,False,24.0,3.0,0,20.0,12.0,1.0,-0.17565193929458625,-0.09651312567339004,9.261675347850648
2.881452514755151,False,18.0,9.0,2,80.0,6.0,1.0,-5.820207012561333,-1.1031293446431194,7.899628328088163
2.87945741788204,False,18.0,3.0,0,80.0,12.0,1.5,-1.725507868538722,-0.5912849730978962,9.178213794345078
2.8791369242104827,False,30.0,3.0,0,80.0,6.0,1.0,-0.14530104830097176,-0.08872137469682956,9.239630490904203
2.8785998285300742,False,12.0,3.0,2,20.0,6.0,1.2,-0.37492271379094255,-0.16482774227940378,9.213391730815246
2.876402075514301,False,18.0,9.0,4,40.0,12.0,1.2,-4.872827103567646,-0.9869404602642907,8.196509736396338
2.8756319084446265,False,24.0,6.0,2,80.0,6.0,1.5,-8.571742739412663,-1.371479362360142,6.92347518808277
2.862016544664482,False,30.0,3.0,0,20.0,12.0,1.0,-0.21612286625243363,-0.11803544052931708,9.253963164859822
2.8574480757327287,False,12.0,9.0,4,20.0,12.0,1.2,-3.365647648935027,-0.8477045394251072,8.731768582563086
2.856910901131563,False,30.0,3.0,4,20.0,12.0,1.2,-0.3200191211319862,-0.12305262092052564,9.167336381407152
2.8547019583181514,False,24.0,3.0,0,40.0,6.0,1.0,-0.2004479401494944,-0.1152486606104476,9.23860628108208
2.8517138600070737,False,18.0,3.0,0,80.0,12.0,1.2,-0.4406179147290324,-0.19630135157398634,9.286020779392544
2.8464132539345606,False,18.0,3.0,0,20.0,6.0,1.0,-0.24366740181254287,-0.1324180492926608,9.24636016458294
2.844159197633385,False,24.0,3.0,2,20.0,12.0,1.2,-0.38875874135185784,-0.17171125822835265,9.199578675509867
2.8426683648067077,False,12.0,3.0,0,40.0,12.0,1.2,-0.39485474225327266,-0.18406212581552162,9.307827005555152
2.8419008057665702,False,30.0,3.0,2,40.0,12.0,1.2,-0.4051598807941937,-0.1683708346900861,9.185238274547892
2.8411893232467467,False,18.0,6.0,4,40.0,6.0,1.0,-1.5802913895813713,-0.3927957682550629,8.933954179241857
2.83569500165861,False,24.0,3.0,2,80.0,6.0,1.2,-0.4921554582082231,-0.1789260628671674,9.15447042605252
2.8325508733596076,False,12.0,3.0,0,80.0,6.0,1.2,-0.5434544434111043,-0.23696785668383225,9.269050321046528
2.8322044823615737,False,12.0,6.0,0,40.0,12.0,1.2,-1.9894528461859562,-0.7190827879414609,9.21437554958554
2.8304028523701135,False,12.0,6.0,0,80.0,6.0,1.0,-1.5919841790550129,-0.5516537115999619,9.161001464084068
2.828442866212808,False,12.0,12.0,0,80.0,12.0,1.0,-4.547167712743801,-1.2223015878368944,8.68840151851642
2.825773742438643,False,30.0,3.0,0,40.0,6.0,1.0,-0.24563373590330773,-0.13995333115488826,9.215347051878332
2.819081205701658,False,30.0,6.0,2,80.0,12.0,1.5,-6.412556566018227,-1.1769010140765037,7.682925400983046
2.8184319813878598,False,18.0,6.0,2,20.0,12.0,1.0,-1.1321385943189017,-0.4021987025555267,9.160756307394344
2.817364324646868,False,24.0,3.0,0,80.0,12.0,1.2,-0.5790237702550182,-0.25388648186938334,9.25476523383364
2.813188584213691,False,12.0,9.0,4,40.0,6.0,1.2,-5.367260530611429,-1.051426334418595,8.014415088455598
2.8106241301188817,False,30.0,9.0,2,80.0,12.0,1.0,-5.632465158452131,-1.0844991521617455,7.930139774102568
2.809082291700438,False,12.0,12.0,4,40.0,6.0,1.0,-6.6500923877899405,-1.2230497625074184,7.628381155742951
2.8059424484422326,False,30.0,9.0,4,40.0,6.0,1.0,-9.339418892295269,-1.3125249584093936,6.416360775714147
2.805505333316589,False,18.0,3.0,4,20.0,6.0,1.2,-0.36658050276853854,-0.13817073962654772,9.141030084740422
2.8050356044395253,False,18.0,12.0,4,40.0,12.0,1.0,-6.241497658914248,-1.1734391044417558,7.756239189451847
2.7995082054113176,False,12.0,3.0,0,20.0,12.0,1.2,-0.5071812289695211,-0.2358910078527345,9.320606083186462
2.798900549578967,False,24.0,6.0,4,20.0,12.0,1.0,-1.2364199556304032,-0.3597347280733429,9.035153949110871
2.7984793637474743,False,12.0,3.0,2,40.0,6.0,1.5,-1.719501162866148,-0.5266247591279235,9.043737799159123
2.7983519846703966,False,24.0,3.0,0,20.0,6.0,1.0,-0.3157489236598279,-0.1697371445482868,9.21021880735429
2.7979648934592043,False,24.0,3.0,4,40.0,6.0,1.2,-0.415585828372737,-0.14095564695101734,9.116934562996335
2.797385734946968,False,18.0,6.0,2,40.0,12.0,1.2,-2.331387682370627,-0.6715165576326728,8.954585422763754
2.7952722729599992,False,12.0,3.0,4,20.0,6.0,1.5,-1.5981586414690312,-0.4549998812895961,8.995368197706453
2.79375006210945,False,18.0,6.0,4,20.0,12.0,1.2,-2.2160364540642656,-0.5981386387513091,8.90037632217613
2.793039106218618,False,30.0,3.0,4,40.0,12.0,1.5,-1.9983121406329907,-0.4890505125756877,8.84525081168292
2.78492785418308,False,18.0,3.0,0,40.0,12.0,1.2,-0.5824394859792217,-0.26583721059871385,9.2821518738288
2.7846132829613177,False,18.0,3.0,2,40.0,6.0,1.2,-0.4620992431804156,-0.18831894950823735,9.158047004179382
2.783476260969125,False,12.0,6.0,0,40.0,12.0,1.0,-1.0497992971930263,-0.4221076787413005,9.326484774104044
